Red Checkpoint;Blue Checkpoint;Game Moves;Winner
8;2;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 D11 C11 D4 E4 F1 D2;Red
8;5;D7 D7 F6 F7 E7 D9 E8 E9 A10 G3 E4 E5 C6 D5 C5 D4 C4 D3 B3 C3 B4 B1 C2 C1 D1 B8 C9 D8 C8 D7 C7 D6 B11 D2 C10;Red
9;0;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 F8 C11 D4 E4 F1 D2;Red
9;1;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 F8 C11 D4 E4 F2 D2;Red
9;2;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 D11 C11 D4 E4 F1 D2;Red
9;5;D7 D7 F6 F7 E7 D9 E8 E9 A10 G3 E4 E5 C6 D5 C5 D4 C4 D3 B3 C3 B4 B1 C2 C1 D1 B8 C9 D8 C8 D7 C7 D6 B11 D2 C10;Red
10;0;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 F8 C11 D4 E4 F1 D2;Red
10;1;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 F8 C11 D4 E4 F2 D2;Red
10;2;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 D11 C11 D4 E4 F1 D2;Red
10;5;B7 B7 G7 I10 F9 H5 F6 G4 E5 F3 D4 C3 E2 E8 B9 B10 F8 E11 G10 E4 D5 E3 D3 E1 F1 F2 F7 F4 F5 C5 E10 D11 F10 F11 G11;Red
10;5;D7 D7 F6 F7 E7 D9 E8 E9 A10 G3 E4 E5 C6 D5 C5 D4 C4 D3 B3 C3 B4 B1 C2 C1 D1 B8 C9 D8 C8 D7 C7 D6 B11 D2 C10;Red
11;1;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 F8 D2 D1 C2 C1 D11;Red
11;2;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 D11 C11 D4 E4 F1 D2;Red
11;5;B7 B7 G7 I10 F9 H5 F6 G4 E5 F3 D4 C3 E2 E8 B9 B10 F8 E11 G10 E4 D5 E3 D3 E1 F1 F2 F7 F4 F5 C5 E10 D11 F10 F11 G11;Red
11;7;A7 A7 C4 C3 D3 I10 K10 K11 J11 K9 F8 F6 D7 C10 B10 E5 C6 D4 C5 E1 D2 D1 F2 E2 E3 D5 D6 C2 F1 E6 C9 E8 B11 D8 C8;Red
12;1;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 F8 D2 D1 C2 C1 D11;Red
12;2;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 D11 C11 D4 E4 F1 D2;Red
12;5;B7 B7 G7 I10 F9 H5 F6 G4 E5 F3 D4 C3 E2 E8 B9 B10 F8 E11 G10 E4 D5 E3 D3 E1 F1 F2 F7 F4 F5 C5 E10 D11 F10 F11 G11;Red
13;1;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 F8 D2 D1 C2 C1 D11;Red
13;2;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 D11 C11 D4 E4 F1 D2;Red
13;5;B7 B7 G7 I10 F9 H5 F6 G4 E5 F3 D4 C3 E2 E8 B9 B10 F8 E11 G10 E4 D5 E3 D3 E1 F1 F2 F7 F4 F5 C5 E10 D11 F10 F11 G11;Red
14;1;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 F8 D2 D1 C2 C1 D11;Red
14;2;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 D11 C11 D4 E4 F1 D2;Red
14;5;B7 B7 G7 I10 F9 H5 F6 G4 E5 F3 D4 C3 E2 E8 B9 B10 F8 E11 G10 E4 D5 E3 D3 E1 F1 F2 F7 F4 F5 C5 E10 D11 F10 F11 G11;Red
15;0;A5 A5 H4 G8 D8 E6 F6 E7 F7 E9 C8 C9 D9 C11 B10 C10 B9 C7 E8 B11 A11 F5 G5 I1 J2 I3 H3 I2 G2 G4 H5 I4 G3 F4 H1;Red
15;0;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 F8 C11 D4 E4 F1 D2;Red
15;2;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 F7 C5 D11 C11 D4 E4 F1 D2;Red
15;4;E1 G7 E8 F6 D7 E5 D5 D6 B7 C6 B6 C7 B8 C10 C4 A10 B10 B9 C8 C9 D10 D8 E7 C3 D3 D9 E9 E6 F7 G6 C5 D11 C11 E2 D2;Red
8;0;B4 B4 B3 C4 D5 H9 J9 J11 C7 C8 E7 D9 F8 F9 E9 D11 E10 E11 F10 F11 G10 G11 H10 H11 I10 I11 K10 K11 B10 A9 C9 D8 E8 D10 C10 B9;Blue
8;0;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
9;0;J11 J11 G7 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D3 C4 C3 B2 B4 H6 K3 A5 A4;Blue
10;0;B4 B4 B3 C4 D5 H9 J9 J11 C7 C8 E7 D9 F8 F9 E9 D11 E10 E11 F10 F11 G10 G11 H10 H11 I10 I11 K10 K11 B10 A9 C9 D8 E8 D10 C10 B9;Blue
10;0;G9 G9 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 H9 G9 H8 H7 J6 I5 K4 J3 C10 B11 D10 D11 G10 I6 H6 J5 K5 K3 J4 I4 H5 A10;Blue
10;0;H9 H9 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 H10 H9 J7 I9 K8 J10 C10 B11 D10 D11 J9 I10 K9 K10 I11 A10;Blue
12;0;B5 B5 J10 K11 G7 H5 F6 G4 E5 F3 D4 C3 E3 F2 I2 J3 D3 D2 F1 G2 H4 G5 I5 I4 J4 I3 H3 F5 E6 B3 G6 K3 E4 F4 E8 A4;Blue
12;0;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
14;0;J11 J11 G7 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D3 C4 C3 B2 B4 H6 K3 A5 A4;Blue
15;0;C3 C3 G7 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 A4 C4 D3 D4 F5 E6 B4;Blue
15;0;C6 C6 F6 G4 J3 J2 E5 E4 F4 G2 G3 I1 B5 C3 A4 B2 D4 E3 D3 E1 D2 D1 E2 F1 F2 G1 C2 C1 I2 J1 A2 A3 B3 K2 H2 H1;Blue
8;1;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
8;1;F9 F9 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 J7 I8 J8 I10 J10 J9 I9 H10 H9 G10 G9 F10 D9 F9 I7 H8 H7 D10 C10 B11 A11 A10 I11 K9;Blue
8;1;G8 G8 E7 F5 G5 F6 G6 F8 D9 F7 E6 E5 D5 D6 B7 C6 B6 C8 A9 B10 C7 D7 D8 H6 C5 A10 E8 G7 D10 B9 J6 J5 I6 I5 H5 K5;Blue
8;1;G11 G11 D10 E4 J4 G7 F7 G5 I6 H8 I8 I7 K6 J7 E6 F4 D5 D4 C5 C4 A5 B3 F5 G4 H5 G6 F6 B5 A6 B4 J6 J8 H6 H7 E8 A4;Blue
8;1;J10 J10 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 I10 I11 J11 J9 H10 G11 K10 K9 C10 B11 I8 D10 D9 A10;Blue
9;1;J10 J10 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 I10 I11 J11 J9 H10 G11 K10 K9 C10 B11 I8 D10 D9 A10;Blue
10;1;J10 J10 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 I10 I11 J11 J9 H10 G11 K10 K9 C10 B11 I8 D10 D9 A10;Blue
11;1;J10 J10 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 I10 I11 J11 J9 H10 G11 K10 K9 C10 B11 I8 D10 D9 A10;Blue
12;1;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
12;1;D8 D8 G5 F7 E6 D8 A9 H6 B10 C7 B7 C5 A6 B4 C6 D5 D6 F4 H3 G4 F5 E5 I1 I4 J5 K3 I5 H5 I6 J3 I3 B6 A7 B5 J4 A4;Blue
13;1;J10 J10 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 I10 I11 J11 J9 H10 G11 K10 K9 C10 B11 I8 D10 D9 A10;Blue
13;1;K3 K3 F6 F7 E7 D9 E8 E9 B10 C8 F9 F8 H6 H7 J6 I8 K7 J9 A9 B7 I6 I7 J7 J8 K8 K9 I9 A8 G6 G7 H5 D7 D8 C9 G10 B8;Blue
14;1;J10 J10 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 I9 H11 I10 I11 J11 J9 H10 G11 K10 K9 C10 B11 I8 D10 D9 A10;Blue
15;1;C3 C3 G7 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 A4 C4 D3 D4 F5 E6 B4;Blue
15;1;C6 C6 F6 G4 J3 J2 E5 E4 F4 G2 G3 I1 B5 C3 A4 B2 D4 E3 D3 E1 D2 D1 E2 F1 F2 G1 C2 C1 I2 J1 A2 A3 B3 K2 H2 H1;Blue
8;2;B3 B3 G7 I10 F9 H5 F6 G4 E5 F3 D4 E2 C3 D1 B2 C4 D3 D2 C1 B3 A3 A4 B4 F4 E4 E3 B1 J3 E6 F5 F7 H4 E11 K3 E10 I4;Blue
8;2;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
9;2;J11 J11 G7 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D3 C4 C3 B2 B4 H6 K3 A5 A4;Blue
12;2;A6 A6 C4 C3 D3 D2 E2 E1 F2 G1 G2 H1 I2 H2 B3 C2 B2 B4 A5 A4 B5 H3 I3 H4 I4 H6 I6 I5 J5 J4 K4 K3 J3 J2 I1 H5;Blue
12;2;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
14;2;J11 J11 G7 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 D4 D3 C4 C3 B2 B4 H6 K3 A5 A4;Blue
15;2;C3 C3 G7 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 A4 C4 D3 D4 F5 E6 B4;Blue
15;2;C6 C6 F6 G4 J3 J2 E5 E4 F4 G2 G3 I1 B5 C3 A4 B2 D4 E3 D3 E1 D2 D1 E2 F1 F2 G1 C2 C1 I2 J1 A2 A3 B3 K2 H2 H1;Blue
8;3;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
9;3;B3 B3 G7 I10 F9 H5 F6 G4 E5 F3 D4 E2 C3 D2 A2 B3 A3 A4 B4 F4 D3 E3 E4 F5 E6 J3 C1 B2 B1 F7 G6 G5 F8 K3 E11 I4;Blue
10;3;B3 B3 G7 I10 F9 H5 F6 G4 E5 F3 D4 E2 C3 D2 A2 B3 A3 A4 B4 F4 D3 E3 E4 F5 E6 J3 C1 B2 B1 F7 G6 G5 F8 K3 E11 I4;Blue
10;3;H9 H9 F6 F5 G5 H3 K2 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 G9 G10 H10 H9 J7 I9 K8 J10 C10 B11 D10 D11 J9 I10 K9 K10 I11 A10;Blue
11;3;B5 B5 J10 K11 G7 H5 F6 G4 E5 F3 D4 C3 E3 F2 I2 J3 D3 D2 F1 G2 H4 G5 I5 I4 F5 F4 E4 A3 G6 K4 F9 B4 H6 J4 F10 A5;Blue
12;3;A6 A6 C4 C3 D3 D2 E2 E1 F2 G1 G2 H1 I2 H2 B3 C2 B2 B4 A5 A4 B5 H3 I3 H4 I4 H6 I6 I5 J5 J4 K4 K3 J3 J2 I1 H5;Blue
12;3;B5 B5 J10 K11 G7 H5 F6 G4 E5 F3 D4 C3 E3 F2 I2 J3 D3 D2 F1 G2 H4 G5 I5 I4 J4 I3 H3 F5 E6 B3 G6 K3 E4 F4 E8 A4;Blue
12;3;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
13;3;K3 K3 F6 F7 E7 D9 E8 E9 B10 C8 F9 F8 H6 H7 J6 I8 K7 J9 A9 B7 I6 I7 J7 J8 K8 K9 I9 A8 G6 G7 H5 D7 D8 C9 G10 B8;Blue
15;3;C3 C3 G7 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 A4 C4 D3 D4 F5 E6 B4;Blue
15;3;C6 C6 F6 G4 J3 J2 E5 E4 F4 G2 G3 I1 B5 C3 A4 B2 D4 E3 D3 E1 D2 D1 E2 F1 F2 G1 C2 C1 I2 J1 A2 A3 B3 K2 H2 H1;Blue
8;4;B5 B5 J10 I5 G6 H4 F5 F4 G4 H2 G3 G2 F2 F3 H3 I2 J2 I3 E3 D5 E5 E4 C5 C6 A7 B8 D4 A8 B7 C7 D6 B6 A6 J3 C4 K3;Blue
13;4;F8 F8 F6 F7 E7 D9 E8 E9 F8 F9 H8 G8 H7 G7 I5 I6 J5 J6 A10 A11 C10 C9 B10 B8 C8 B9 D8 J8 I8 I7 G9 A7 G10 A9 G6 K5;Blue
14;4;F8 F8 F6 F7 E7 D9 E8 E9 F8 F9 H8 G8 H7 G7 I5 I6 J5 J6 A10 A11 C10 C9 B10 B8 C8 B9 D8 J8 I8 I7 G9 A7 G10 A9 G6 K5;Blue
15;4;C6 C6 F6 G4 J3 J2 E5 E4 F4 G2 G3 I1 B5 C3 A4 B2 D4 E3 D3 E1 D2 D1 E2 F1 F2 G1 C2 C1 I2 J1 A2 A3 B3 K2 H2 H1;Blue
8;5;B3 B3 G7 I10 F9 H5 F6 G4 E5 F3 D4 E2 C3 D1 B2 C4 D3 D2 C1 B3 A3 A4 B4 F4 E4 E3 B1 J3 E6 F5 F7 H4 E11 K3 E10 I4;Blue
8;5;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
8;5;E3 E3 H4 G8 D8 F6 E6 F5 E5 F3 F4 G3 G4 I2 J3 J2 D4 D3 E3 F1 F2 G1 G2 H1 D2 E2 C4 C3 B4 B3 H2 I1 K2 K1 A5 A4;Blue
10;5;G9 G9 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 F9 F10 H9 G9 H8 H7 J6 I5 K4 J3 C10 B11 D10 D11 G10 I6 H6 J5 K5 K3 J4 I4 H5 A10;Blue
11;5;F11 F11 F6 E8 B9 B10 G7 G8 F8 E10 E9 C11 J7 F9 H7 I8 J8 I10 I9 H10 H9 G10 K9 J11 K10 K11 C10 B11 A11 A10 J10 I11 H6 D10 D9 G9;Blue
12;5;B5 B5 J10 K11 G7 H5 F6 G4 E5 F3 D4 C3 E3 F2 I2 J3 D3 D2 F1 G2 H4 G5 I5 I4 J4 I3 H3 F5 E6 B3 G6 K3 E4 F4 E8 A4;Blue
12;5;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
15;5;C3 C3 G7 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 A4 C4 D3 D4 F5 E6 B4;Blue
15;5;C6 C6 F6 G4 J3 J2 E5 E4 F4 G2 G3 I1 B5 C3 A4 B2 D4 E3 D3 E1 D2 D1 E2 F1 F2 G1 C2 C1 I2 J1 A2 A3 B3 K2 H2 H1;Blue
8;6;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
8;6;G8 G8 E7 F5 G5 F6 G6 F8 D9 F7 E6 E5 D5 D6 B7 C6 B6 C8 A9 B10 C7 D7 D8 H6 C5 A10 E8 G7 D10 B9 J6 J5 I6 I5 H5 K5;Blue
12;6;B5 B5 J10 K11 G7 H5 F6 G4 E5 F3 D4 C3 E3 F2 I2 J3 D3 D2 F1 G2 H4 G5 I5 I4 J4 I3 H3 F5 E6 B3 G6 K3 E4 F4 E8 A4;Blue
12;6;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
15;6;B9 B9 J2 G7 H7 H6 J5 J4 I5 I4 H5 H4 G5 G4 F5 F4 E5 E4 C5 D3 B4 C2 A3 B1 K3 K4 C6 B2 C3 D2 C4 D4 D5 B3 A4 A2;Blue
15;6;C3 C3 G7 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 A4 C4 D3 D4 F5 E6 B4;Blue
15;6;C6 C6 F6 G4 J3 J2 E5 E4 F4 G2 G3 I1 B5 C3 A4 B2 D4 E3 D3 E1 D2 D1 E2 F1 F2 G1 C2 C1 I2 J1 A2 A3 B3 K2 H2 H1;Blue
8;7;B3 B3 G7 I10 F9 H5 F6 G4 E5 F3 D4 E2 C3 D1 B2 C4 D3 D2 C1 B3 A3 A4 B4 F4 E4 E3 B1 J3 E6 F5 F7 H4 E11 K3 E10 I4;Blue
8;7;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
9;7;B3 B3 G7 I10 F9 H5 F6 G4 E5 F3 D4 E2 C3 D1 B2 C4 D3 D2 C1 B3 A4 A3 F4 G3 G5 H4 E4 E3 F2 G2 I5 J3 I4 I3 K2 K3;Blue
12;7;B5 B5 J10 K11 G7 H5 F6 G4 E5 F3 D4 C3 E3 F2 I2 J3 D3 D2 F1 G2 H4 G5 I5 I4 J4 I3 H3 F5 E6 B3 G6 K3 E4 F4 E8 A4;Blue
12;7;D2 D2 G7 I10 F9 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 C4 C5 D4 A4 A5;Blue
15;7;B9 B9 J2 G7 H7 H6 J5 J4 I5 I4 H5 H4 G5 G4 F5 F4 E5 E4 C5 D3 B4 C2 A3 B1 K3 K4 C6 D5 D6 D4 C4 C3 B3 B2 A2 A1;Blue
15;7;C3 C3 G7 H5 F6 G4 E5 E4 F4 G2 F3 F2 G3 H2 J3 E3 J1 J2 I2 H3 I3 J4 H4 G5 I5 I4 K4 K3 B5 A4 C4 D3 D4 F5 E6 B4;Blue
15;7;C6 C6 F6 G4 J3 J2 E5 E4 F4 G2 G3 I1 B5 C3 A4 B2 D4 E3 D3 E1 D2 D1 E2 F1 F2 G1 C2 C1 I2 J1 A2 A3 B3 K2 H2 H1;Blue
8;1;B7 B7 G7 I10 F9 H5 F6 G4 E5 E4 F4 H2 F3 F2 D3 E3 C5 D4 C4 D5 C6 D6 C7 D7 C8 D8 C9 D9 C10 C11 B11 E1 C2 D1 C1 C3 D2;Red
8;1;B11 B11 H4 G6 F6 F7 D8 E7 D7 E5 E6 F5 G5 I2 G3 H1 F2 C11 B10 C9 B9 C8 B8 C6 A7 B5 C7 D6 H3 H2 G2 G1 F1 F3 G4 F4 B11;Red
8;3;K10 K10 G7 E4 H5 I3 G4 H2 F3 G1 E2 F9 H8 H9 G9 F11 G10 G11 E10 E11 D11 D10 F10 F8 G8 H10 F1 F7 G6 F6 G5 E5 G3 H3 H4 G2 F2;Red
8;6;B9 B9 J2 G7 D8 E6 F6 E7 F7 E9 F8 F9 G8 G9 I8 H8 I7 H7 I6 H6 I5 I3 J3 I4 J4 H10 J9 I11 K10 J10 K9 J11 K11 K1 J1 H11 I9;Red
9;1;B7 B7 G7 I10 F9 H5 F6 G4 E5 E4 F4 H2 F3 F2 D3 E3 C5 D4 C4 D5 C6 D6 C7 D7 C8 D8 C9 D9 C10 C11 B11 E1 C2 D1 C1 C3 D2;Red
9;5;C1 C1 G7 I10 H10 H4 E5 G6 E7 E8 F7 F8 G8 F5 E6 G9 F9 E11 F10 F11 G10 G11 H11 F3 D4 E2 C3 D1 B2 C2 B3 C4 D3 E3 E4 F4 B1;Red
9;6;B5 B5 J10 K11 G7 H5 F6 G4 E5 F3 D4 C3 E3 F2 D2 C4 D3 F10 E9 D11 C10 D9 D10 E8 F8 F7 G6 H6 G5 H4 E4 F5 E6 E1 D1 C1 C11;Red
10;0;B8 B8 J2 G7 H7 H6 J5 J4 I5 I4 H5 H4 F5 F4 G4 G5 F6 G6 E8 E7 F7 D10 F9 E11 G10 G3 H3 I2 I3 E4 J1 D6 F10 E6 F11 G8 F8;Red
10;1;B7 B7 G7 I10 F9 H5 F6 G4 E5 E4 F4 H2 F3 F2 D3 E3 C5 D4 C4 D5 C6 D6 C7 D7 C8 D8 C9 D9 C10 C11 B11 E1 C2 D1 C1 C3 D2;Red
10;4;B6 B6 F6 G4 J3 J2 E5 F3 D4 C3 E2 E1 F1 E3 D3 D2 H5 I2 H2 H3 I3 K2 E8 E4 D5 F5 E6 E9 D9 D10 C10 C11 B11 B10 C9 A10 F7;Red
10;6;B5 B5 J10 K11 G7 H5 F6 G4 E5 F3 D4 C3 E3 F2 D2 C4 D3 F10 E9 D11 C10 D9 D10 E8 F8 F7 G6 H6 G5 H4 E4 F5 E6 E1 D1 C1 C11;Red
11;0;B8 B8 J2 G7 H7 H6 J5 J4 I5 I4 H5 H4 F5 F4 G4 G5 F6 G6 E8 E7 F7 D10 F9 E11 G10 G3 H3 I2 I3 E4 J1 D6 E9 F3 F10 B5 G11;Red
11;1;B7 B7 G7 I10 F9 H5 F6 G4 E5 E4 F4 H2 F3 F2 D3 E3 C5 D4 C4 D5 C6 D6 C7 D7 C8 D8 C9 D9 C10 C11 B11 E1 C2 D1 C1 C3 D2;Red
11;3;B7 B7 G7 I10 F9 H5 F6 G4 E5 F3 D4 C3 E2 E8 B9 B10 F8 F5 E6 E4 D5 E3 D3 C5 H6 I5 G6 G5 F7 D6 C6 B6 F1 K4 E11 A7 E10;Red
11;4;B6 B6 F6 G4 J3 J2 E5 F3 D4 C3 E2 E1 F1 E3 D3 D2 A4 B2 E8 E4 D5 F5 E6 F4 F7 A3 D11 D10 F9 E11 G10 F8 E9 D9 F10 G8 E10;Red
11;4;E2 E2 J9 J11 K11 K10 I11 F6 D7 C10 B10 E5 D5 D6 B7 C7 H5 I2 J2 G7 I6 H8 J7 J3 I3 I9 J8 I10 J10 H6 I5 I7 J6 I8 J1 I4 H4;Red
11;4;F2 F2 J9 J11 K11 K10 I11 F6 D7 C10 B10 E5 D5 D6 B7 C7 H5 I2 J2 G7 I6 H8 J7 J3 I3 I9 J8 I10 J10 H6 I5 I7 J6 I8 J1 I4 H4;Red
12;0;B8 B8 J2 G7 H7 H6 J5 J4 I5 I4 H5 H4 F5 F4 G4 G5 F6 G6 E8 E7 F7 D10 F9 E11 G10 G3 H3 I2 I3 E4 J1 D6 E9 F3 F10 B5 G11;Red
12;0;G4 G4 H4 G6 F6 F7 E7 D9 E8 E9 F8 F9 H8 G8 H7 G7 I5 H6 I6 H5 I4 G9 H9 G11 I10 I2 H3 H2 J2 I3 J3 J1 K1 H11 I11 I9 H10;Red
12;1;B7 B7 G7 I10 F9 H5 F6 G4 E5 E4 F4 H2 F3 F2 D3 E3 C5 D4 C4 D5 C6 D6 C7 D7 C8 D8 C9 D9 C10 C11 B11 E1 C2 D1 C1 C3 D2;Red
